date,datetime,cash_type,card,money,coffee_name
9/29/2024,10:53:42 AM,card,ANON-0000-0000-0333,30.86,Americano with Milk
9/29/2024,12:35:43 PM,card,ANON-0000-0000-0683,35.76,Latte
9/29/2024,12:50:58 PM,card,ANON-0000-0000-0141,25.96,Cortado
9/29/2024,12:54:15 PM,card,ANON-0000-0000-0602,35.76,Latte
9/29/2024,12:55:22 PM,card,ANON-0000-0000-0688,35.76,Latte
9/29/2024,6:02:27 PM,card,ANON-0000-0000-0689,35.76,Cappuccino
9/29/2024,10:31:03 PM,card,ANON-0000-0000-0690,35.76,Latte
9/30/2024,8:08:48 AM,card,ANON-0000-0000-0141,25.96,Cortado
9/30/2024,8:58:55 AM,card,ANON-0000-0000-0691,25.96,Cortado
9/30/2024,9:00:05 AM,card,ANON-0000-0000-0692,35.76,Hot Chocolate
9/30/2024,10:01:09 AM,card,ANON-0000-0000-0276,30.86,Americano with Milk
9/30/2024,10:05:18 AM,card,ANON-0000-0000-0141,25.96,Cortado
9/30/2024,11:32:55 AM,card,ANON-0000-0000-0693,30.86,Americano with Milk
9/30/2024,4:45:44 PM,card,ANON-0000-0000-0333,30.86,Americano with Milk
9/30/2024,7:32:18 PM,card,ANON-0000-0000-0507,35.76,Latte
9/30/2024,7:53:14 PM,card,ANON-0000-0000-0694,30.86,Americano with Milk
9/30/2024,7:54:18 PM,card,ANON-0000-0000-0694,25.96,Cortado
9/30/2024,7:59:19 PM,card,ANON-0000-0000-0631,35.76,Latte
9/30/2024,8:00:42 PM,card,ANON-0000-0000-0531,30.86,Americano with Milk
9/30/2024,8:01:42 PM,card,ANON-0000-0000-0633,30.86,Americano with Milk
9/30/2024,9:41:08 PM,card,ANON-0000-0000-0695,30.86,Americano with Milk
10/1/2024,7:47:08 AM,card,ANON-0000-0000-0696,35.76,Latte
10/1/2024,9:48:31 AM,card,ANON-0000-0000-0276,30.86,Americano with Milk
10/1/2024,10:02:27 AM,card,ANON-0000-0000-0333,30.86,Americano with Milk
10/1/2024,10:03:47 AM,card,ANON-0000-0000-0333,30.86,Americano with Milk
10/1/2024,11:55:32 AM,card,ANON-0000-0000-0697,30.86,Americano with Milk
10/1/2024,12:12:48 PM,card,ANON-0000-0000-0698,30.86,Americano with Milk
10/1/2024,12:14:23 PM,card,ANON-0000-0000-0698,30.86,Americano with Milk
10/1/2024,2:17:35 PM,card,ANON-0000-0000-0699,25.96,Americano
10/1/2024,2:18:53 PM,card,ANON-0000-0000-0699,30.86,Americano with Milk
10/1/2024,4:08:39 PM,card,ANON-0000-0000-0637,35.76,Hot Chocolate
10/1/2024,4:41:54 PM,card,ANON-0000-0000-0700,25.96,Americano
10/1/2024,6:08:27 PM,card,ANON-0000-0000-0701,35.76,Latte
10/1/2024,6:23:11 PM,card,ANON-0000-0000-0702,35.76,Latte
10/1/2024,6:24:14 PM,card,ANON-0000-0000-0702,35.76,Hot Chocolate
10/1/2024,8:03:22 PM,card,ANON-0000-0000-0585,35.76,Hot Chocolate
10/2/2024,7:57:19 AM,card,ANON-0000-0000-0703,35.76,Latte
10/2/2024,8:42:45 AM,card,ANON-0000-0000-0141,25.96,Cortado
10/2/2024,9:19:17 AM,card,ANON-0000-0000-0276,30.86,Americano with Milk
10/2/2024,10:22:02 AM,card,ANON-0000-0000-0375,35.76,Latte
10/2/2024,10:23:55 AM,card,ANON-0000-0000-0704,30.86,Americano with Milk
10/2/2024,11:28:54 AM,card,ANON-0000-0000-0705,35.76,Cappuccino
10/2/2024,3:13:42 PM,card,ANON-0000-0000-0706,35.76,Cappuccino
10/2/2024,6:31:07 PM,card,ANON-0000-0000-0255,35.76,Hot Chocolate
10/2/2024,10:18:55 PM,card,ANON-0000-0000-0637,35.76,Hot Chocolate
10/2/2024,10:19:41 PM,card,ANON-0000-0000-0637,35.76,Hot Chocolate
10/2/2024,10:20:24 PM,card,ANON-0000-0000-0707,35.76,Hot Chocolate
10/3/2024,1:47:36 PM,card,ANON-0000-0000-0708,35.76,Cocoa
10/3/2024,3:12:05 PM,card,ANON-0000-0000-0709,30.86,Americano with Milk
10/3/2024,8:12:58 PM,card,ANON-0000-0000-0710,25.96,Cortado
10/3/2024,8:14:05 PM,card,ANON-0000-0000-0710,35.76,Hot Chocolate
10/3/2024,9:21:06 PM,card,ANON-0000-0000-0637,35.76,Hot Chocolate
10/3/2024,9:21:47 PM,card,ANON-0000-0000-0637,35.76,Hot Chocolate
10/3/2024,9:29:03 PM,card,ANON-0000-0000-0711,35.76,Cappuccino
10/3/2024,9:31:00 PM,card,ANON-0000-0000-0712,35.76,Hot Chocolate
10/4/2024,8:44:01 AM,card,ANON-0000-0000-0440,25.96,Americano
10/4/2024,8:45:39 AM,card,ANON-0000-0000-0440,25.96,Americano
10/4/2024,9:30:22 AM,card,ANON-0000-0000-0004,30.86,Americano with Milk
10/4/2024,9:31:27 AM,card,ANON-0000-0000-0003,25.96,Americano
10/4/2024,9:53:59 AM,card,ANON-0000-0000-0650,25.96,Cortado
10/4/2024,9:55:05 AM,card,ANON-0000-0000-0650,25.96,Cortado
10/4/2024,5:35:15 PM,card,ANON-0000-0000-0713,35.76,Latte
10/4/2024,5:42:22 PM,card,ANON-0000-0000-0714,35.76,Hot Chocolate
10/4/2024,5:44:36 PM,card,ANON-0000-0000-0714,35.76,Cocoa
10/5/2024,9:00:47 AM,card,ANON-0000-0000-0141,25.96,Cortado
10/5/2024,9:01:43 AM,card,ANON-0000-0000-0141,25.96,Cortado
10/5/2024,9:35:45 AM,card,ANON-0000-0000-0715,35.76,Cocoa
10/5/2024,1:12:13 PM,card,ANON-0000-0000-0206,35.76,Cappuccino
10/5/2024,8:08:38 PM,card,ANON-0000-0000-0012,25.96,Americano
10/5/2024,8:09:34 PM,card,ANON-0000-0000-0012,25.96,Americano
10/6/2024,8:22:57 AM,card,ANON-0000-0000-0141,25.96,Cortado
10/6/2024,10:05:44 AM,card,ANON-0000-0000-0195,35.76,Cappuccino
10/6/2024,10:06:47 AM,card,ANON-0000-0000-0195,25.96,Cortado
10/6/2024,11:55:29 AM,card,ANON-0000-0000-0716,35.76,Latte
10/6/2024,12:09:04 PM,card,ANON-0000-0000-0665,35.76,Latte
10/6/2024,12:10:17 PM,card,ANON-0000-0000-0665,35.76,Cappuccino
10/6/2024,12:11:43 PM,card,ANON-0000-0000-0665,30.86,Americano with Milk
10/6/2024,1:46:04 PM,card,ANON-0000-0000-0717,25.96,Americano
10/6/2024,1:47:02 PM,card,ANON-0000-0000-0717,35.76,Cappuccino
10/6/2024,1:50:00 PM,card,ANON-0000-0000-0718,30.86,Americano with Milk
10/6/2024,1:51:04 PM,card,ANON-0000-0000-0718,35.76,Latte
10/6/2024,1:51:56 PM,card,ANON-0000-0000-0718,35.76,Cappuccino
10/6/2024,4:31:34 PM,card,ANON-0000-0000-0719,35.76,Cappuccino
10/6/2024,4:35:46 PM,card,ANON-0000-0000-0720,21.06,Espresso
10/6/2024,6:17:45 PM,card,ANON-0000-0000-0721,30.86,Americano with Milk
10/6/2024,6:35:16 PM,card,ANON-0000-0000-0722,35.76,Hot Chocolate
10/6/2024,9:09:13 PM,card,ANON-0000-0000-0723,35.76,Hot Chocolate
10/6/2024,9:10:00 PM,card,ANON-0000-0000-0723,35.76,Hot Chocolate
10/6/2024,9:10:45 PM,card,ANON-0000-0000-0636,35.76,Hot Chocolate
10/6/2024,9:16:49 PM,card,ANON-0000-0000-0637,35.76,Latte
10/7/2024,8:33:36 AM,card,ANON-0000-0000-0724,35.76,Latte
10/7/2024,8:49:36 AM,card,ANON-0000-0000-0385,35.76,Latte
10/7/2024,8:50:42 AM,card,ANON-0000-0000-0385,30.86,Americano with Milk
10/7/2024,9:05:28 AM,card,ANON-0000-0000-0725,35.76,Cocoa
10/7/2024,9:09:58 AM,card,ANON-0000-0000-0726,35.76,Latte
10/7/2024,12:17:57 PM,card,ANON-0000-0000-0727,30.86,Americano with Milk
10/7/2024,2:31:45 PM,card,ANON-0000-0000-0728,25.96,Americano
10/7/2024,2:32:39 PM,card,ANON-0000-0000-0728,25.96,Americano
10/7/2024,5:48:55 PM,card,ANON-0000-0000-0494,35.76,Latte
10/7/2024,9:14:42 PM,card,ANON-0000-0000-0636,35.76,Hot Chocolate
10/7/2024,9:15:20 PM,card,ANON-0000-0000-0636,35.76,Hot Chocolate
10/7/2024,9:40:49 PM,card,ANON-0000-0000-0598,35.76,Latte
10/8/2024,8:11:51 AM,card,ANON-0000-0000-0703,35.76,Latte
10/8/2024,9:05:14 AM,card,ANON-0000-0000-0276,30.86,Americano with Milk
10/8/2024,10:22:31 AM,card,ANON-0000-0000-0700,25.96,Americano
10/8/2024,10:27:09 AM,card,ANON-0000-0000-0683,35.76,Latte
10/8/2024,11:30:10 AM,card,ANON-0000-0000-0726,35.76,Latte
10/8/2024,12:48:05 PM,card,ANON-0000-0000-0225,25.96,Americano
10/8/2024,12:49:05 PM,card,ANON-0000-0000-0225,25.96,Americano
10/8/2024,1:04:01 PM,card,ANON-0000-0000-0729,35.76,Latte
10/8/2024,1:04:59 PM,card,ANON-0000-0000-0729,35.76,Latte
10/8/2024,2:42:52 PM,card,ANON-0000-0000-0507,35.76,Latte
10/8/2024,3:13:41 PM,card,ANON-0000-0000-0475,35.76,Latte
10/8/2024,3:19:52 PM,card,ANON-0000-0000-0050,25.96,Americano
10/8/2024,3:50:43 PM,card,ANON-0000-0000-0730,30.86,Americano with Milk
10/8/2024,8:40:40 PM,card,ANON-0000-0000-0731,35.76,Hot Chocolate
10/8/2024,8:41:33 PM,card,ANON-0000-0000-0731,35.76,Cappuccino
10/8/2024,8:51:09 PM,card,ANON-0000-0000-0732,35.76,Latte
10/8/2024,9:24:32 PM,card,ANON-0000-0000-0040,30.86,Americano with Milk
10/8/2024,9:25:32 PM,card,ANON-0000-0000-0040,30.86,Americano with Milk
10/9/2024,7:54:43 AM,card,ANON-0000-0000-0570,35.76,Latte
10/9/2024,8:25:58 AM,card,ANON-0000-0000-0276,30.86,Americano with Milk
10/9/2024,9:43:21 AM,card,ANON-0000-0000-0424,30.86,Americano with Milk
10/9/2024,9:59:40 AM,card,ANON-0000-0000-0494,35.76,Latte
10/9/2024,10:37:57 AM,card,ANON-0000-0000-0733,21.06,Espresso
10/9/2024,11:18:02 AM,card,ANON-0000-0000-0734,25.96,Americano
10/9/2024,1:03:09 PM,card,ANON-0000-0000-0726,35.76,Latte
10/9/2024,1:52:35 PM,card,ANON-0000-0000-0735,30.86,Americano with Milk
10/9/2024,5:26:44 PM,card,ANON-0000-0000-0658,35.76,Cappuccino
10/9/2024,5:27:49 PM,card,ANON-0000-0000-0658,25.96,Americano
10/9/2024,5:50:00 PM,card,ANON-0000-0000-0736,21.06,Espresso
10/9/2024,8:49:12 PM,card,ANON-0000-0000-0737,35.76,Cappuccino
10/10/2024,8:48:07 AM,card,ANON-0000-0000-0003,25.96,Americano
10/10/2024,9:23:20 AM,card,ANON-0000-0000-0276,30.86,Americano with Milk
10/10/2024,9:51:44 AM,card,ANON-0000-0000-0738,35.76,Hot Chocolate
10/10/2024,10:05:09 AM,card,ANON-0000-0000-0375,35.76,Latte
10/10/2024,10:42:43 AM,card,ANON-0000-0000-0141,25.96,Cortado
10/10/2024,10:43:30 AM,card,ANON-0000-0000-0141,25.96,Cortado
10/10/2024,10:55:33 AM,card,ANON-0000-0000-0739,35.76,Latte
10/10/2024,11:04:19 AM,card,ANON-0000-0000-0740,35.76,Latte
10/10/2024,3:05:43 PM,card,ANON-0000-0000-0510,35.76,Cappuccino
10/10/2024,5:40:44 PM,card,ANON-0000-0000-0741,35.76,Latte
10/10/2024,6:18:33 PM,card,ANON-0000-0000-0742,25.96,Americano
10/10/2024,6:56:31 PM,card,ANON-0000-0000-0713,30.86,Americano with Milk
10/10/2024,6:57:35 PM,card,ANON-0000-0000-0713,35.76,Latte
10/10/2024,10:33:17 PM,card,ANON-0000-0000-0637,35.76,Hot Chocolate
10/10/2024,10:34:00 PM,card,ANON-0000-0000-0637,35.76,Hot Chocolate
10/11/2024,7:54:52 AM,card,ANON-0000-0000-0276,30.86,Americano with Milk
10/11/2024,8:00:51 AM,card,ANON-0000-0000-0703,35.76,Latte
10/11/2024,8:12:20 AM,card,ANON-0000-0000-0141,25.96,Cortado
10/11/2024,8:28:19 AM,card,ANON-0000-0000-0570,35.76,Latte
10/11/2024,8:29:22 AM,card,ANON-0000-0000-0570,35.76,Cocoa
10/11/2024,8:55:44 AM,card,ANON-0000-0000-0725,35.76,Cocoa
10/11/2024,8:56:59 AM,card,ANON-0000-0000-0726,30.86,Americano with Milk
10/11/2024,8:58:09 AM,card,ANON-0000-0000-0743,35.76,Hot Chocolate
10/11/2024,9:31:42 AM,card,ANON-0000-0000-0744,30.86,Americano with Milk
10/11/2024,9:38:47 AM,card,ANON-0000-0000-0402,25.96,Cortado
10/11/2024,10:00:40 AM,card,ANON-0000-0000-0375,25.96,Americano
10/11/2024,10:01:55 AM,card,ANON-0000-0000-0375,25.96,Americano
10/11/2024,10:30:36 AM,card,ANON-0000-0000-0242,30.86,Americano with Milk
10/11/2024,1:05:01 PM,card,ANON-0000-0000-0740,35.76,Latte
10/11/2024,1:29:02 PM,card,ANON-0000-0000-0012,25.96,Americano
10/11/2024,1:30:09 PM,card,ANON-0000-0000-0012,25.96,Americano
10/11/2024,2:33:41 PM,card,ANON-0000-0000-0745,35.76,Cocoa
10/11/2024,2:35:29 PM,card,ANON-0000-0000-0745,25.96,Americano
10/11/2024,2:50:09 PM,card,ANON-0000-0000-0714,35.76,Cappuccino
10/11/2024,5:12:07 PM,card,ANON-0000-0000-0746,35.76,Latte
10/11/2024,5:13:22 PM,card,ANON-0000-0000-0746,35.76,Hot Chocolate
10/11/2024,5:26:11 PM,card,ANON-0000-0000-0747,35.76,Hot Chocolate
10/11/2024,9:48:38 PM,card,ANON-0000-0000-0690,35.76,Latte
10/11/2024,9:53:54 PM,card,ANON-0000-0000-0748,30.86,Americano with Milk
10/11/2024,10:36:28 PM,card,ANON-0000-0000-0749,35.76,Hot Chocolate
10/11/2024,10:37:27 PM,card,ANON-0000-0000-0749,35.76,Hot Chocolate
10/12/2024,8:28:16 AM,card,ANON-0000-0000-0141,25.96,Cortado
10/12/2024,10:31:39 AM,card,ANON-0000-0000-0650,25.96,Cortado
10/12/2024,10:32:56 AM,card,ANON-0000-0000-0650,25.96,Cortado
10/12/2024,11:52:15 AM,card,ANON-0000-0000-0507,35.76,Latte
10/12/2024,11:53:41 AM,card,ANON-0000-0000-0750,30.86,Americano with Milk
10/12/2024,1:18:47 PM,card,ANON-0000-0000-0751,35.76,Cappuccino
10/12/2024,8:10:54 PM,card,ANON-0000-0000-0507,35.76,Latte
10/13/2024,9:54:55 AM,card,ANON-0000-0000-0141,25.96,Cortado
10/13/2024,12:20:47 PM,card,ANON-0000-0000-0752,30.86,Americano with Milk
10/13/2024,1:32:30 PM,card,ANON-0000-0000-0650,25.96,Cortado
10/13/2024,1:33:29 PM,card,ANON-0000-0000-0650,21.06,Espresso
10/13/2024,1:34:26 PM,card,ANON-0000-0000-0650,25.96,Cortado
10/13/2024,5:53:21 PM,card,ANON-0000-0000-0507,35.76,Latte
10/13/2024,5:54:22 PM,card,ANON-0000-0000-0507,35.76,Latte
10/13/2024,6:22:59 PM,card,ANON-0000-0000-0753,35.76,Cappuccino
10/13/2024,8:43:05 PM,card,ANON-0000-0000-0257,35.76,Cappuccino
10/14/2024,8:26:55 AM,card,ANON-0000-0000-0276,30.86,Americano with Milk
10/14/2024,9:49:55 AM,card,ANON-0000-0000-0754,35.76,Cocoa
10/14/2024,10:27:51 AM,card,ANON-0000-0000-0141,25.96,Cortado
10/14/2024,10:38:07 AM,card,ANON-0000-0000-0440,35.76,Latte
10/14/2024,10:39:14 AM,card,ANON-0000-0000-0440,35.76,Latte
10/14/2024,11:23:51 AM,card,ANON-0000-0000-0755,35.76,Cappuccino
10/14/2024,11:25:37 AM,card,ANON-0000-0000-0225,25.96,Americano
10/14/2024,11:26:45 AM,card,ANON-0000-0000-0225,25.96,Americano
10/14/2024,2:36:07 PM,card,ANON-0000-0000-0756,35.76,Latte
10/14/2024,2:49:51 PM,card,ANON-0000-0000-0507,35.76,Latte
10/14/2024,4:37:47 PM,card,ANON-0000-0000-0757,25.96,Americano
10/14/2024,6:19:19 PM,card,ANON-0000-0000-0758,35.76,Latte
10/14/2024,6:20:21 PM,card,ANON-0000-0000-0758,35.76,Cappuccino
10/14/2024,10:08:54 PM,card,ANON-0000-0000-0759,35.76,Latte
10/14/2024,10:10:24 PM,card,ANON-0000-0000-0760,35.76,Latte
10/14/2024,10:21:54 PM,card,ANON-0000-0000-0510,35.76,Latte
10/15/2024,8:14:29 AM,card,ANON-0000-0000-0141,25.96,Cortado
10/15/2024,8:34:18 AM,card,ANON-0000-0000-0761,21.06,Espresso
10/15/2024,11:13:22 AM,card,ANON-0000-0000-0762,35.76,Hot Chocolate
10/15/2024,11:15:21 AM,card,ANON-0000-0000-0736,35.76,Latte
10/15/2024,11:16:27 AM,card,ANON-0000-0000-0736,35.76,Hot Chocolate
10/15/2024,1:00:43 PM,card,ANON-0000-0000-0763,35.76,Latte
10/15/2024,1:15:45 PM,card,ANON-0000-0000-0764,30.86,Americano with Milk
10/15/2024,3:32:11 PM,card,ANON-0000-0000-0683,35.76,Latte
10/15/2024,3:54:17 PM,card,ANON-0000-0000-0765,25.96,Americano
10/15/2024,3:55:19 PM,card,ANON-0000-0000-0765,21.06,Espresso
10/15/2024,5:04:11 PM,card,ANON-0000-0000-0766,35.76,Hot Chocolate
10/15/2024,7:22:21 PM,card,ANON-0000-0000-0767,25.96,Americano
10/15/2024,7:23:17 PM,card,ANON-0000-0000-0767,35.76,Cocoa
10/15/2024,8:11:15 PM,card,ANON-0000-0000-0507,35.76,Latte
10/15/2024,8:12:29 PM,card,ANON-0000-0000-0507,35.76,Latte
10/15/2024,9:18:08 PM,card,ANON-0000-0000-0040,35.76,Hot Chocolate
10/15/2024,9:35:20 PM,card,ANON-0000-0000-0040,35.76,Hot Chocolate
10/15/2024,10:15:20 PM,card,ANON-0000-0000-0690,35.76,Latte
10/16/2024,8:21:26 AM,card,ANON-0000-0000-0276,30.86,Americano with Milk
10/16/2024,8:36:24 AM,card,ANON-0000-0000-0696,35.76,Hot Chocolate
10/16/2024,9:25:51 AM,card,ANON-0000-0000-0570,35.76,Latte
10/16/2024,10:15:48 AM,card,ANON-0000-0000-0571,30.86,Americano with Milk
10/16/2024,10:16:54 AM,card,ANON-0000-0000-0571,30.86,Americano with Milk
10/16/2024,10:45:25 AM,card,ANON-0000-0000-0333,30.86,Americano with Milk
10/16/2024,11:49:45 AM,card,ANON-0000-0000-0768,25.96,Americano
10/16/2024,12:29:44 PM,card,ANON-0000-0000-0769,30.86,Americano with Milk
10/16/2024,1:20:10 PM,card,ANON-0000-0000-0764,25.96,Americano
10/16/2024,4:45:30 PM,card,ANON-0000-0000-0770,35.76,Latte
10/16/2024,5:43:21 PM,card,ANON-0000-0000-0510,30.86,Americano with Milk
10/16/2024,7:37:42 PM,card,ANON-0000-0000-0771,30.86,Americano with Milk
10/16/2024,7:38:37 PM,card,ANON-0000-0000-0771,30.86,Americano with Milk
10/16/2024,9:20:29 PM,card,ANON-0000-0000-0772,35.76,Hot Chocolate
10/17/2024,7:47:01 AM,card,ANON-0000-0000-0696,35.76,Latte
10/17/2024,7:58:07 AM,card,ANON-0000-0000-0570,35.76,Latte
10/17/2024,9:24:27 AM,card,ANON-0000-0000-0773,30.86,Americano with Milk
10/17/2024,10:26:38 AM,card,ANON-0000-0000-0510,35.76,Latte
10/17/2024,10:44:54 AM,card,ANON-0000-0000-0313,35.76,Hot Chocolate
10/17/2024,11:59:27 AM,card,ANON-0000-0000-0774,30.86,Americano with Milk
10/17/2024,1:57:25 PM,card,ANON-0000-0000-0775,35.76,Latte
10/17/2024,2:34:43 PM,card,ANON-0000-0000-0776,25.96,Americano
10/17/2024,4:37:13 PM,card,ANON-0000-0000-0702,35.76,Hot Chocolate
10/17/2024,4:38:18 PM,card,ANON-0000-0000-0702,35.76,Hot Chocolate
10/17/2024,4:39:10 PM,card,ANON-0000-0000-0702,35.76,Latte
10/17/2024,4:48:36 PM,card,ANON-0000-0000-0777,35.76,Hot Chocolate
10/17/2024,4:49:33 PM,card,ANON-0000-0000-0777,35.76,Hot Chocolate
10/17/2024,5:08:28 PM,card,ANON-0000-0000-0258,35.76,Cappuccino
10/17/2024,5:09:30 PM,card,ANON-0000-0000-0258,35.76,Hot Chocolate
10/17/2024,7:43:12 PM,card,ANON-0000-0000-0507,35.76,Latte
10/17/2024,8:11:36 PM,card,ANON-0000-0000-0778,30.86,Americano with Milk
10/17/2024,9:46:13 PM,card,ANON-0000-0000-0779,35.76,Latte
10/17/2024,9:47:20 PM,card,ANON-0000-0000-0779,35.76,Latte
10/17/2024,9:48:32 PM,card,ANON-0000-0000-0779,35.76,Latte
10/17/2024,9:49:55 PM,card,ANON-0000-0000-0779,35.76,Hot Chocolate
10/18/2024,8:41:59 AM,card,ANON-0000-0000-0012,35.76,Cocoa
10/18/2024,8:42:59 AM,card,ANON-0000-0000-0054,35.76,Cocoa
10/18/2024,9:32:42 AM,card,ANON-0000-0000-0003,35.76,Cocoa
10/18/2024,9:34:08 AM,card,ANON-0000-0000-0003,35.76,Cocoa
10/18/2024,9:55:20 AM,card,ANON-0000-0000-0780,35.76,Cappuccino
10/18/2024,11:54:59 AM,card,ANON-0000-0000-0780,35.76,Cappuccino
10/18/2024,2:51:04 PM,card,ANON-0000-0000-0781,35.76,Latte
10/18/2024,2:52:15 PM,card,ANON-0000-0000-0781,35.76,Cappuccino
10/18/2024,3:39:20 PM,card,ANON-0000-0000-0683,25.96,Americano
10/18/2024,4:09:58 PM,card,ANON-0000-0000-0782,35.76,Latte
10/18/2024,5:45:39 PM,card,ANON-0000-0000-0783,35.76,Hot Chocolate
10/18/2024,9:14:40 PM,card,ANON-0000-0000-0012,35.76,Cocoa
10/18/2024,9:15:23 PM,card,ANON-0000-0000-0012,35.76,Cocoa
10/18/2024,9:52:23 PM,card,ANON-0000-0000-0784,30.86,Americano with Milk
10/18/2024,10:03:27 PM,card,ANON-0000-0000-0690,35.76,Latte
10/19/2024,8:34:14 AM,card,ANON-0000-0000-0785,30.86,Americano with Milk
10/19/2024,1:22:06 PM,card,ANON-0000-0000-0019,35.76,Latte
10/19/2024,2:10:33 PM,card,ANON-0000-0000-0355,35.76,Cappuccino
10/19/2024,3:56:55 PM,card,ANON-0000-0000-0507,35.76,Hot Chocolate
10/19/2024,3:59:24 PM,card,ANON-0000-0000-0507,35.76,Latte
10/19/2024,4:02:46 PM,card,ANON-0000-0000-0494,35.76,Latte
10/19/2024,4:17:43 PM,card,ANON-0000-0000-0696,35.76,Latte
10/19/2024,9:46:46 PM,card,ANON-0000-0000-0690,35.76,Cocoa
10/19/2024,10:46:38 PM,card,ANON-0000-0000-0786,35.76,Cappuccino
10/20/2024,8:40:44 AM,card,ANON-0000-0000-0570,35.76,Latte
10/20/2024,8:41:50 AM,card,ANON-0000-0000-0570,35.76,Cocoa
10/20/2024,11:16:52 AM,card,ANON-0000-0000-0787,35.76,Latte
10/20/2024,2:28:46 PM,card,ANON-0000-0000-0650,35.76,Hot Chocolate
10/20/2024,2:29:44 PM,card,ANON-0000-0000-0650,25.96,Cortado
10/20/2024,3:52:45 PM,card,ANON-0000-0000-0455,30.86,Americano with Milk
10/20/2024,4:45:10 PM,card,ANON-0000-0000-0788,35.76,Latte
10/20/2024,4:46:05 PM,card,ANON-0000-0000-0788,35.76,Latte
10/20/2024,5:27:06 PM,card,ANON-0000-0000-0507,35.76,Latte
10/20/2024,6:34:16 PM,card,ANON-0000-0000-0012,35.76,Cocoa
10/20/2024,6:35:08 PM,card,ANON-0000-0000-0012,35.76,Cocoa
10/20/2024,9:14:18 PM,card,ANON-0000-0000-0789,35.76,Hot Chocolate
10/20/2024,9:15:18 PM,card,ANON-0000-0000-0790,25.96,Cortado
10/20/2024,9:17:27 PM,card,ANON-0000-0000-0791,35.76,Cocoa
10/20/2024,9:25:00 PM,card,ANON-0000-0000-0792,35.76,Latte
10/20/2024,10:17:29 PM,card,ANON-0000-0000-0550,35.76,Cappuccino
10/21/2024,7:48:43 AM,card,ANON-0000-0000-0696,35.76,Latte
10/21/2024,8:19:56 AM,card,ANON-0000-0000-0097,35.76,Latte
10/21/2024,9:04:54 AM,card,ANON-0000-0000-0385,30.86,Americano with Milk
10/21/2024,9:34:26 AM,card,ANON-0000-0000-0793,35.76,Latte
10/21/2024,10:25:09 AM,card,ANON-0000-0000-0700,25.96,Americano
10/21/2024,10:41:45 AM,card,ANON-0000-0000-0141,25.96,Cortado
10/21/2024,10:42:36 AM,card,ANON-0000-0000-0141,25.96,Cortado
10/21/2024,11:27:42 AM,card,ANON-0000-0000-0274,21.06,Espresso
10/21/2024,12:40:24 PM,card,ANON-0000-0000-0751,35.76,Cappuccino
10/21/2024,2:42:56 PM,card,ANON-0000-0000-0794,35.76,Latte
10/21/2024,2:43:58 PM,card,ANON-0000-0000-0726,35.76,Latte
10/21/2024,3:27:02 PM,card,ANON-0000-0000-0795,30.86,Americano with Milk
10/21/2024,3:39:05 PM,card,ANON-0000-0000-0796,25.96,Cortado
10/21/2024,4:42:57 PM,card,ANON-0000-0000-0225,35.76,Cocoa
10/21/2024,4:55:23 PM,card,ANON-0000-0000-0797,35.76,Latte
10/21/2024,7:21:13 PM,card,ANON-0000-0000-0798,35.76,Hot Chocolate
10/21/2024,9:05:36 PM,card,ANON-0000-0000-0799,35.76,Latte
10/21/2024,10:30:44 PM,card,ANON-0000-0000-0789,35.76,Cocoa
10/21/2024,10:31:34 PM,card,ANON-0000-0000-0791,35.76,Hot Chocolate
10/22/2024,7:33:00 AM,card,ANON-0000-0000-0696,35.76,Latte
10/22/2024,7:34:00 AM,card,ANON-0000-0000-0696,35.76,Cappuccino
10/22/2024,8:25:32 AM,card,ANON-0000-0000-0276,30.86,Americano with Milk
10/22/2024,9:17:50 AM,card,ANON-0000-0000-0800,25.96,Cortado
10/22/2024,10:51:32 AM,card,ANON-0000-0000-0402,21.06,Espresso
10/22/2024,10:52:17 AM,card,ANON-0000-0000-0402,25.96,Cortado
10/22/2024,6:07:03 PM,card,ANON-0000-0000-0801,25.96,Americano
10/22/2024,7:46:39 PM,card,ANON-0000-0000-0507,35.76,Hot Chocolate
10/22/2024,7:47:50 PM,card,ANON-0000-0000-0507,35.76,Latte
10/23/2024,7:58:07 AM,card,ANON-0000-0000-0696,35.76,Latte
10/23/2024,8:45:15 AM,card,ANON-0000-0000-0276,30.86,Americano with Milk
10/23/2024,10:24:58 AM,card,ANON-0000-0000-0141,25.96,Cortado
10/23/2024,12:31:05 PM,card,ANON-0000-0000-0802,30.86,Americano with Milk
10/23/2024,4:20:02 PM,card,ANON-0000-0000-0803,30.86,Americano with Milk
10/23/2024,4:21:09 PM,card,ANON-0000-0000-0803,30.86,Americano with Milk
10/23/2024,4:42:30 PM,card,ANON-0000-0000-0804,35.76,Cappuccino
10/23/2024,5:02:46 PM,card,ANON-0000-0000-0805,21.06,Espresso
10/23/2024,6:58:59 PM,card,ANON-0000-0000-0040,35.76,Cocoa
10/23/2024,7:00:43 PM,card,ANON-0000-0000-0040,35.76,Cappuccino
10/23/2024,9:57:21 PM,card,ANON-0000-0000-0518,30.86,Americano with Milk
10/23/2024,9:58:24 PM,card,ANON-0000-0000-0806,35.76,Hot Chocolate
10/23/2024,10:23:38 PM,card,ANON-0000-0000-0807,35.76,Latte
10/24/2024,12:07:47 PM,card,ANON-0000-0000-0808,25.96,Americano
